FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2301,3,53,SAU,3,BOG,5,9,249,1,198,1,8,2,603199010,5,11,U,18723,3055,2562,15362,72487004,0,1420,0,0
2301,3,53,SAU,3,BOG,5,9,249,1,198,1,8,2,6204420000,5,11,U,16,20,18,4800,23088960,0,0,0,0
2301,3,53,SAU,3,BOG,5,9,249,1,198,1,8,2,6204490000,5,11,U,4,5,4,1088,5233498,0,0,0,0
2301,3,53,SAU,3,BOG,11,3,573,1,198,2,8,2,8413702900,25,11,U,2,290,160,10143,47612173,0,0,0,0
2301,3,53,SAU,3,BOG,11,7,827,1,104,2,8,2,3926904000,5,11,U,10,160,156,4552,22241479,0,0,0,0
2301,3,53,SAU,3,BOG,11,8,618,1,198,1,8,2,603193000,11,11,U,160,62,51,272,1275976,0,0,0,0
2301,3,53,SAU,3,BOG,11,8,618,1,198,1,8,2,603199090,11,11,U,156,96,80,999,4686399,0,0,0,0
2301,3,53,SAU,3,BOG,11,8,618,1,198,2,8,2,603110000,11,11,U,200,5,3,1,6160,0,0,0,0
2301,3,53,SAU,3,BOG,11,8,618,1,198,2,8,2,603121000,11,11,U,600,23,15,6,27790,0,0,0,0
2301,3,53,SAU,3,BOG,11,8,618,1,198,2,8,2,603129000,11,11,U,590,40,26,6,27327,0,0,0,0
2301,3,53,SAU,3,BOG,11,8,618,1,198,2,8,2,603141000,11,11,U,150,3,2,1,4632,0,0,0,0
2301,3,53,SAU,3,BOG,11,8,618,1,198,2,8,2,603191000,11,11,U,100,3,2,2,6947,0,0,0,0
2301,3,53,SAU,3,BOG,11,8,618,1,198,2,8,2,603193000,11,11,U,120,6,4,1,5558,0,0,0,0
2301,3,53,SAU,3,BOG,11,8,618,1,198,2,8,2,603199010,11,11,U,30,3,2,0,1389,0,0,0,0
2301,3,53,SAU,3,BOG,11,8,618,1,198,2,8,2,603199090,11,11,U,300,6,4,3,13895,0,0,0,0
2301,3,53,SAU,3,BOG,11,9,249,1,198,1,8,2,603192000,11,11,U,100,28,23,200,997916,0,0,0,0
2301,3,53,SAU,3,BOG,11,9,249,1,198,1,8,2,603193000,11,11,U,592,232,190,1030,5141263,0,0,0,0
2301,3,53,SAU,3,BOG,11,9,249,1,198,1,8,2,603199090,11,11,U,819,428,351,4091,20411374,0,0,0,0
2301,3,53,SAU,3,BOG,15,8,618,1,198,1,8,2,810901020,15,33,KG,154,207,154,407,1849879,0,741,0,0
2301,3,53,SAU,3,BOG,15,8,618,1,198,1,8,2,810901030,15,33,KG,132,178,132,454,2063857,0,826,0,0
2301,3,53,SAU,3,BOG,15,8,618,1,198,1,8,2,810903000,15,33,KG,98,131,98,331,1502524,0,602,0,0
2301,3,53,SAU,3,BOG,15,8,618,1,198,1,8,2,810905000,15,33,KG,196,264,196,420,1907567,0,764,0,0
2301,3,53,SAU,3,BOG,20,8,618,1,198,1,8,2,8708992900,13,11,U,1,278,220,10000,48102000,0,1500,25,0
2301,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,603193000,25,11,U,400,23,22,4,19543,0,0,0,0
2301,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,603199090,25,11,U,1000,85,80,240,1172558,0,0,0,0
2301,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,604200000,25,33,KG,1746,2031,1746,16842,79674582,0,0,0,0
2301,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,804200000,25,33,KG,30,37,30,198,950993,0,0,0,0
2301,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810400000,25,33,KG,1440,1895,1440,17760,83241209,0,0,0,0
2301,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810901010,25,33,KG,60,74,60,508,2443349,0,0,0,0
2301,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810901030,25,33,KG,200,247,200,1304,6269436,0,0,0,0
2301,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810903000,25,33,KG,75,93,75,489,2351039,0,0,0,0
2301,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810904000,25,33,KG,25,31,25,231,1112536,0,0,0,0
2301,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810905000,25,33,KG,91,112,91,826,3969842,0,0,0,0
2301,3,53,SAU,3,BOG,25,9,249,1,198,1,8,2,603193000,25,11,U,2600,108,97,326,1605224,0,219,0,0
2301,3,53,SAU,3,BOG,25,9,249,1,198,1,8,2,603199090,25,11,U,4140,299,281,951,4673192,0,486,0,0
2301,3,53,SAU,3,BOG,25,9,249,1,198,1,8,2,604200000,25,33,KG,2446,2673,2446,24451,119752696,0,12879,0,0
2301,3,53,SAU,3,BOG,25,9,249,1,198,1,8,2,604900000,25,33,KG,116,129,116,375,1834998,0,266,0,0
2301,3,63,ARG,3,BOG,5,9,249,1,198,1,8,1,603141000,5,11,U,15400,792,275,1694,7845998,1686,0,0,0
2301,3,63,ARG,3,BOG,5,9,249,1,104,2,8,2,4908909000,5,33,KG,1,1,1,5,23743,0,0,0,0
2301,3,63,ARG,3,BOG,11,1,211,1,198,1,2,2,8477900000,11,11,U,1,1,1,857,4068359,0,140,1,0
2301,3,63,ARG,3,BOG,11,1,211,1,198,1,8,2,3401300000,11,33,KG,3024,3351,3024,19894,95693397,0,0,0,0
2301,3,63,ARG,3,BOG,11,1,211,1,198,1,8,2,3923509000,11,11,U,100000,1013,870,4462,20668876,0,0,0,0
2301,3,63,ARG,3,BOG,11,1,211,1,198,1,8,2,3926909090,11,11,U,200600,1204,1003,10257,47514050,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,1,8,1,603110000,11,11,U,13450,583,547,4393,21270838,4084,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,1,8,1,8532250000,11,11,U,800,115,112,1408,6621359,1109,560,4,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,603110000,11,11,U,14750,767,510,2955,13864362,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,1701130000,25,33,KG,13,14,13,21,102888,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,1801002000,25,33,KG,3,3,3,30,145678,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,1803100000,25,33,KG,320,341,320,2013,9677240,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,1804001200,25,33,KG,40,43,40,300,1442355,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,1805000000,25,33,KG,13,14,13,113,541364,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,1806100000,25,33,KG,3,3,3,21,100965,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,1806900010,25,33,KG,3,3,3,40,193564,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,1806900090,25,33,KG,3,3,3,21,101542,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,2907299000,11,33,KG,380,506,380,414424,1944100470,0,5589,968,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,2923909000,13,33,KG,175,184,175,2551,11604179,0,734,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,3402310000,11,33,KG,320,429,320,7632,36242567,0,1875,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,3824999900,13,33,KG,600,632,600,8747,39785639,0,2517,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,3403190000,11,33,KG,1,1,1,35,158862,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,3403990000,11,33,KG,48,51,48,752,3411808,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,4016991000,11,11,U,1,0,0,1,5529,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,4816900000,11,33,KG,400,400,400,2756,13465758,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,4821900000,11,33,KG,52,52,52,574,2803636,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,4901999000,11,11,U,12,4,3,28,128542,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,6304990000,11,11,U,9,0,0,411,1864634,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,249,1,198,2,8,2,2710129900,11,67,M3,0,104,86,50,225584,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,589,1,198,1,8,2,1302199900,76,33,KG,100,121,100,375,1780703,0,0,0,0
2301,3,63,ARG,3,BOG,11,9,589,1,198,1,8,2,3507909000,8,33,KG,100,119,100,970,4551387,0,379,0,0
2301,3,63,ARG,3,BOG,17,1,211,1,198,1,8,2,3926909090,17,11,U,7440,437,380,257,1257373,0,0,0,0
2301,3,63,ARG,3,BOG,17,1,211,1,198,1,8,2,7320209000,17,33,KG,5,5,5,735,3589055,0,0,0,0
2301,3,63,ARG,3,BOG,17,1,211,1,198,1,8,2,8418999090,17,11,U,3360,0,0,1891,9237952,0,0,0,0
2301,3,63,ARG,3,BOG,17,1,211,1,198,1,8,2,8544422000,17,33,KG,568,625,568,12057,57994176,0,0,0,0
2301,3,63,ARG,3,BOG,25,1,211,1,198,1,8,2,8456400000,11,11,U,5,146,127,7797,36599509,0,0,0,0
2301,3,63,ARG,3,BOG,25,9,249,1,198,1,5,1,603129000,25,11,U,14000,317,100,756,3693559,630,0,0,0
2301,3,63,ARG,3,BOG,25,9,249,1,198,1,5,2,603110000,25,11,U,5600,255,100,1129,5384563,0,0,0,0
2301,3,63,ARG,3,BOG,25,9,249,1,198,1,5,2,603141000,25,11,U,1120,402,140,907,4386404,0,0,0,0
2301,3,63,ARG,3,BOG,25,9,249,1,198,1,8,2,603110000,25,11,U,5950,198,192,1174,5435230,0,0,0,0
2301,3,63,ARG,3,BOG,25,9,249,1,198,1,8,2,8512209000,25,11,U,59,73,35,4108,19027564,0,649,20,0
2301,3,63,ARG,3,BOG,25,9,249,1,199,1,8,2,2907299000,11,33,KG,10,15,10,8478,41744096,0,428,104,0
2301,3,63,ARG,3,BOG,50,9,249,1,104,2,8,2,8484900000,13,11,U,35,13,12,7397,34722007,0,957,0,200
2301,3,63,ARG,3,BOG,68,3,63,1,198,1,8,2,2710191500,5,67,M3,1239,1001108,1001108,1019635,4943412325,0,0,0,0
2301,3,63,ARG,3,BOG,68,3,63,1,198,1,8,2,2710191500,68,67,M3,465,450555,375463,452750,2087451078,0,0,0,0
2301,3,69,AUS,3,BOG,5,1,211,1,198,1,8,2,603141000,5,11,U,32090,1896,1706,6077,28607210,0,0,0,0
2301,3,69,AUS,3,BOG,5,1,211,1,198,1,8,2,603149000,5,11,U,40360,2003,1802,11301,53066658,0,0,0,0
2301,3,69,AUS,3,BOG,5,1,211,1,198,1,8,2,603193000,5,11,U,39600,1348,1213,5076,23868878,0,0,0,0
2301,3,69,AUS,3,BOG,5,1,211,1,198,1,8,2,603199090,5,11,U,600,14,13,126,592536,0,0,0,0
2301,3,69,AUS,3,BOG,5,8,618,1,198,1,8,2,603193000,5,11,U,1600,49,44,216,1013902,0,0,0,0
2301,3,69,AUS,3,BOG,5,9,249,1,198,1,6,2,603199010,5,11,U,10221,1649,1600,5162,23464369,0,0,0,0
2301,3,69,AUS,3,BOG,5,9,249,1,198,1,6,2,603199090,5,11,U,320,23,22,130,589336,0,0,0,0
2301,3,69,AUS,3,BOG,5,9,249,1,198,1,8,2,603193000,5,11,U,22180,809,728,3368,15840850,0,0,0,0
2301,3,69,AUS,3,BOG,5,9,249,1,198,1,8,2,603199090,5,11,U,5400,115,104,990,4653122,0,0,0,0
2301,3,69,AUS,3,BOG,8,9,249,1,198,1,8,2,9503009910,8,11,U,167044,740,585,16734,78379686,0,5080,0,0
2301,3,69,AUS,3,BOG,11,1,211,1,198,1,6,1,603110000,11,11,U,14700,794,731,5128,24070781,4657,0,0,0
2301,3,69,AUS,3,BOG,11,1,211,1,198,1,8,1,603129000,11,11,U,23400,833,726,3458,17026798,3298,0,0,0
2301,3,69,AUS,3,BOG,11,1,211,1,198,1,8,1,603900000,11,11,U,6378,266,258,10292,48309606,9406,0,0,0
2301,3,69,AUS,3,BOG,11,8,618,1,198,1,6,1,603110000,11,11,U,8250,593,559,3277,15380797,3012,0,0,0
2301,3,69,AUS,3,BOG,11,8,618,1,198,1,6,1,603129000,11,11,U,5040,142,129,932,4319063,921,0,0,0
2301,3,69,AUS,3,BOG,11,8,618,1,198,1,8,1,603110000,11,11,U,14600,774,712,5541,25203239,5370,0,0,0
2301,3,69,AUS,3,BOG,11,8,618,1,198,1,8,1,603129000,11,11,U,95050,3172,2917,18010,81976780,17571,0,0,0
2301,3,69,AUS,3,BOG,11,9,249,1,198,1,8,1,603129000,11,11,U,133560,4668,4347,25376,115424555,24763,0,0,0
2301,3,69,AUS,3,BOG,15,9,149,1,2,2,8,2,1211909000,15,33,KG,1,2,1,1000,4807850,0,390,35,125
2301,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603110000,25,11,U,60975,2910,2618,13415,61032889,11244,0,0,0
2301,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603121000,25,11,U,1360,348,313,1809,8222696,1452,0,0,0
2301,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603129000,25,11,U,1120,572,514,1938,8808213,1522,0,0,0
2301,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603141000,25,11,U,3870,2651,2381,6196,28166190,5613,0,0,0
2301,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603191000,25,11,U,75,31,28,152,688710,136,0,0,0
2301,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603193000,25,11,U,31800,1206,1083,4134,18792916,3297,0,0,0
2301,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603194000,25,11,U,2200,244,219,418,1900203,308,0,0,0
2301,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603199090,25,11,U,380,201,181,1064,4836880,837,0,0,0
2301,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,604200000,25,33,KG,133,148,133,1479,6745299,1446,0,0,0
2301,3,69,AUS,3,BOG,25,1,211,1,198,1,8,1,603141000,25,11,U,73500,3609,1176,16184,73339576,15956,0,0,0
2301,3,69,AUS,3,BOG,25,1,211,1,198,1,8,1,603149000,25,11,U,285650,11062,3663,82000,371601687,80880,0,0,0
2301,3,69,AUS,3,BOG,25,1,211,1,198,1,8,2,603110000,25,11,U,94963,5960,4495,23250,108876334,0,0,0,0
2301,3,69,AUS,3,BOG,25,1,211,1,198,1,8,2,603121000,25,11,U,23500,745,202,4739,22264392,0,0,0,0
2301,3,69,AUS,3,BOG,25,1,211,1,198,1,8,2,603900000,25,11,U,752,37,26,1197,5444555,0,0,0,0
2301,3,69,AUS,3,BOG,25,1,211,1,198,1,8,2,604200000,25,33,KG,152,227,152,1469,7329693,0,0,0,0
2301,3,69,AUS,3,BOG,25,8,618,1,198,1,8,1,603149000,25,11,U,2500,116,100,756,3426003,746,0,0,0
2301,3,69,AUS,3,BOG,25,8,618,1,198,1,8,2,603110000,25,11,U,2450,157,44,418,1959741,0,0,0,0
2301,3,69,AUS,3,BOG,25,8,618,1,198,1,8,2,604200000,25,33,KG,2193,2333,2193,8722,40413128,0,0,0,0
2301,3,69,AUS,3,BOG,25,9,149,1,199,1,8,1,2907299000,25,33,KG,50,74,50,215483,1036514258,215483,5280,710,0
2301,3,69,AUS,3,BOG,25,9,149,1,2,2,8,2,1211909000,25,33,KG,3,5,3,1141,5415947,0,290,45,0
2301,3,69,AUS,3,BOG,25,9,249,1,198,1,6,1,603110000,25,11,U,10700,600,561,2461,11398466,2080,0,0,0
2301,3,69,AUS,3,BOG,25,9,249,1,198,1,6,1,603129000,25,11,U,90,42,39,149,691967,134,0,0,0
2301,3,69,AUS,3,BOG,25,9,249,1,198,1,6,1,603193000,25,11,U,38000,1573,1471,5320,24640325,4319,0,0,0
2301,3,69,AUS,3,BOG,25,9,249,1,198,1,6,1,603199090,25,11,U,300,12,11,78,361268,66,0,0,0
2301,3,69,AUS,3,BOG,25,9,249,1,198,1,8,2,603110000,25,11,U,1250,73,71,238,1142423,0,0,0,0
2301,3,69,AUS,3,BOG,25,9,249,1,198,1,8,2,2907299000,11,33,KG,6,9,6,3508,16989021,0,541,101,0
2301,3,69,AUS,3,BOG,68,9,249,1,198,1,8,2,6203421000,68,11,U,12,2,2,176,845633,0,0,0,0
2301,3,69,AUS,3,BOG,68,9,249,1,198,1,8,2,6203430000,68,11,U,4,1,1,54,257827,0,0,0,0
2301,3,69,AUS,3,BOG,68,9,249,1,198,1,8,2,6204420000,68,11,U,13,2,2,299,1438250,0,0,0,0
2301,3,69,AUS,3,BOG,68,9,249,1,198,1,8,2,6204430000,68,11,U,38,5,5,914,4396523,0,0,0,0
2301,3,69,AUS,3,BOG,68,9,249,1,198,1,8,2,6205200000,68,11,U,16,2,2,199,955306,0,0,0,0
2301,3,69,AUS,3,BOG,68,9,249,1,198,1,8,2,6209200000,68,11,U,174,24,24,2574,12380493,0,0,0,0
2301,3,69,AUS,3,BOG,68,9,249,1,198,1,8,2,6209300000,68,11,U,87,12,12,1190,5723657,0,0,0,0
2301,3,69,AUS,3,BOG,76,9,249,1,198,1,8,2,901119000,76,33,KG,168,168,168,10900,49472031,0,1154,0,0
2301,3,72,AUT,3,BOG,25,3,573,1,198,1,8,1,603121000,25,11,U,36000,1297,1072,5790,27168788,5461,0,0,22
2301,3,72,AUT,3,BOG,25,3,573,1,198,1,8,1,603129000,25,11,U,38840,1234,1020,6163,28918919,5864,0,0,23
2301,3,72,AUT,3,BOG,25,3,573,1,198,1,8,1,603199090,25,11,U,22880,824,681,4118,19323698,4084,0,0,15
2301,3,72,AUT,3,BOG,25,7,827,1,198,1,8,2,602909000,25,11,U,2900,208,98,6502,29513173,0,0,0,0
2301,3,72,AUT,3,BOG,25,9,169,1,198,1,8,1,603121000,25,11,U,50720,1929,1662,8274,38904635,7969,0,0,11
2301,3,72,AUT,3,BOG,25,9,169,1,198,1,8,1,603129000,25,11,U,103920,3505,3078,16768,78979452,16394,0,0,14
2301,3,72,AUT,3,BOG,25,9,169,1,198,1,8,1,603199090,25,11,U,13600,508,423,2448,11486114,2428,0,0,5
2301,3,72,AUT,3,BOG,25,9,249,1,198,1,8,1,603121000,25,11,U,32320,1321,1119,5234,24611894,4938,0,0,57
2301,3,72,AUT,3,BOG,25,9,249,1,198,1,8,1,603129000,25,11,U,19080,693,587,3067,14424029,2920,0,0,33
2301,3,72,AUT,3,BOG,76,9,249,1,198,1,8,2,5112909000,76,82,M2,1,1,1,690,3195832,0,0,0,0
2301,3,72,AUT,3,BOG,76,9,249,1,198,1,8,2,6104520000,76,11,U,1,1,0,510,2362136,0,0,0,0
2301,3,72,AUT,3,BOG,76,9,249,1,198,1,8,2,6105100000,76,11,U,1,1,0,330,1528441,0,0,0,0
2301,3,72,AUT,3,BOG,76,9,249,1,198,1,8,2,6110203000,76,11,U,1,1,1,690,3195832,0,0,0,0
2301,3,72,AUT,3,BOG,76,9,249,1,198,1,8,2,6204490000,76,11,U,3,3,2,4770,22092923,0,0,0,0
2301,3,74,AZE,3,BOG,5,7,827,1,198,1,6,2,603199010,5,11,U,8010,1416,1297,5745,26528814,0,0,0,0
2301,3,74,AZE,3,BOG,11,3,253,1,198,1,8,2,603192000,11,11,U,40,11,9,104,518916,0,0,0,0
2301,3,74,AZE,3,BOG,11,3,253,1,198,1,8,2,603193000,11,11,U,96,43,36,230,1149599,0,0,0,0
2301,3,74,AZE,3,BOG,11,3,253,1,198,1,8,2,603199090,11,11,U,164,61,51,432,2154501,0,0,0,0
2301,3,74,AZE,3,BOG,11,7,827,1,198,1,6,2,603110000,11,11,U,2000,107,105,540,2529279,0,0,0,0
2301,3,74,AZE,3,BOG,11,7,827,1,198,1,8,1,603110000,11,11,U,2000,123,118,560,2622956,534,0,0,0
2301,3,74,AZE,3,BOG,11,7,827,1,198,1,8,2,803901200,11,33,KG,30,39,30,90,423240,0,123,0,0
2301,3,74,AZE,3,BOG,11,7,827,1,198,1,8,2,804400090,11,33,KG,100,130,100,259,1217992,0,353,0,0
2301,3,74,AZE,3,BOG,11,7,827,1,198,1,8,2,810901010,11,33,KG,56,69,56,264,1279906,0,314,0,0
2301,3,74,AZE,3,BOG,11,7,827,1,198,1,8,2,810901020,11,33,KG,56,69,56,262,1270415,0,312,0,0
2301,3,74,AZE,3,BOG,11,7,827,1,198,1,8,2,810901030,11,33,KG,56,69,56,175,847396,0,208,0,0
2301,3,74,AZE,3,BOG,11,7,827,1,198,1,8,2,810903000,11,33,KG,70,86,70,332,1609374,0,395,0,0
2301,3,74,AZE,3,BOG,11,7,827,1,198,1,8,2,810905000,11,33,KG,130,167,130,515,2438657,0,680,0,0
2301,3,74,AZE,3,BOG,11,7,827,1,198,1,8,2,810909010,11,33,KG,15,20,15,34,158950,0,46,0,0
2301,3,74,AZE,3,BOG,11,7,827,1,198,2,8,2,603110000,11,11,U,250,14,8,3,12106,0,0,0,0
2301,3,74,AZE,3,BOG,11,7,827,1,198,2,8,2,603121000,11,11,U,400,14,8,4,19369,0,0,0,0
2301,3,74,AZE,3,BOG,11,7,827,1,198,2,8,2,603129000,11,11,U,400,14,8,4,19369,0,0,0,0
2301,3,74,AZE,3,BOG,25,7,827,1,198,1,5,2,603110000,25,11,U,800,32,10,173,850867,0,0,0,0
2301,3,74,AZE,3,BOG,25,7,827,1,198,1,5,2,603149000,25,11,U,400,32,10,101,496339,0,0,0,0
2301,3,74,AZE,3,BOG,25,7,827,1,198,1,8,2,603110000,25,11,U,5700,375,291,1791,8499086,0,0,0,0
2301,3,74,AZE,3,BOG,25,7,827,1,198,2,8,2,603110000,25,11,U,1000,9,8,2,9771,0,0,0,0
2301,3,77,BHS,3,BOG,11,9,249,1,198,1,8,2,4202210000,11,11,U,2,0,0,198,928283,0,0,0,0
2301,3,77,BHS,3,BOG,11,9,249,1,198,1,8,2,4202210000,76,11,U,38,32,20,2496,11716199,0,0,0,0
2301,3,77,BHS,3,BOG,11,9,249,1,198,1,8,2,4202310000,11,11,U,130,19,19,2433,11418694,0,0,0,0
2301,3,77,BHS,3,BOG,11,9,249,1,198,1,8,2,4202310000,76,11,U,36,31,18,1280,6008307,0,0,0,0
2301,3,77,BHS,3,BOG,11,9,249,1,198,1,8,2,4203300000,11,11,U,14,2,2,283,1327460,0,0,0,0
2301,3,77,BHS,3,BOG,25,0,580,1,198,1,8,2,603110000,25,11,U,600,27,8,210,985738,0,0,0,0
2301,3,77,BHS,3,BOG,25,0,580,1,198,1,8,2,603141000,25,11,U,244,13,4,171,801733,0,0,0,0
2301,3,77,BHS,3,BOG,25,0,580,1,198,1,8,2,603191000,25,11,U,300,13,4,234,1098394,0,0,0,0
2301,3,77,BHS,3,BOG,25,0,580,1,198,1,8,2,603192000,25,11,U,300,13,4,105,492869,0,0,0,0
2301,3,77,BHS,3,BOG,25,0,580,1,198,1,8,2,603193000,25,11,U,250,13,4,100,469399,0,0,0,0
2301,3,77,BHS,3,BOG,25,0,580,1,198,1,8,2,603199090,25,11,U,587,55,46,1133,5317352,0,0,0,0
2301,3,77,BHS,3,BOG,25,0,580,1,198,1,8,2,604200000,25,33,KG,8,27,8,103,485359,0,0,0,0
2301,3,77,BHS,3,BOG,25,9,249,1,198,1,8,2,603110000,25,11,U,850,51,24,502,2276263,0,0,0,0
2301,3,77,BHS,3,BOG,25,9,249,1,198,1,8,2,603199090,25,11,U,30,8,4,12,54467,0,0,0,0
2301,3,77,BHS,3,BOG,68,7,77,1,198,1,8,2,2710191500,5,67,M3,14,11188,11188,11566,56505345,0,0,0,0
2301,3,80,BHR,3,BOG,5,9,249,1,198,1,6,2,603199010,5,11,U,3319,830,810,2162,10012216,0,318,0,0
2301,3,80,BHR,3,BOG,5,9,249,1,198,1,8,2,603199010,5,11,U,13076,2195,1837,7426,35350890,0,0,0,0
2301,3,80,BHR,3,BOG,5,9,249,1,198,1,8,2,603199090,5,11,U,1380,121,99,386,1887819,0,0,0,0
2301,3,80,BHR,3,BOG,5,9,249,1,198,1,8,2,604200000,5,33,KG,39,47,39,504,2291154,0,0,0,0
2301,3,80,BHR,3,BOG,11,7,827,1,104,2,8,2,8431439000,11,11,U,5,58,52,2192,10794787,0,0,0,1240
2301,3,80,BHR,3,BOG,11,9,249,1,198,1,8,1,603110000,11,11,U,30000,1374,1274,7410,35881147,6721,0,0,0
2301,3,80,BHR,3,BOG,11,9,249,1,198,1,8,2,603121000,11,11,U,13500,345,270,1350,6537051,0,0,0,0
2301,3,80,BHR,3,BOG,11,9,249,1,198,1,8,2,603199010,11,11,U,72,17,12,72,327492,0,0,0,0
2301,3,80,BHR,3,BOG,11,9,249,1,198,1,8,2,603199090,11,11,U,2750,211,162,884,4240733,0,0,0,0
2301,3,80,BHR,3,BOG,25,9,249,1,198,1,5,1,603121000,25,11,U,450,14,5,49,239306,45,0,0,0
2301,3,80,BHR,3,BOG,25,9,249,1,198,1,5,1,603129000,25,11,U,400,14,5,50,248170,47,0,0,0
2301,3,80,BHR,3,BOG,25,9,249,1,198,1,5,2,603110000,25,11,U,400,14,5,86,425434,0,0,0,0
2301,3,80,BHR,3,BOG,25,9,249,1,198,1,5,2,603141000,25,11,U,25,14,5,32,155106,0,0,0,0
2301,3,80,BHR,3,BOG,25,9,249,1,198,1,5,2,603149000,25,11,U,180,14,5,45,223353,0,0,0,0
2301,3,80,BHR,3,BOG,25,9,249,1,198,1,8,1,603110000,25,11,U,11000,605,557,2530,11483442,2138,0,0,0
2301,3,80,BHR,3,BOG,25,9,249,1,198,1,8,2,603110000,25,11,U,88800,1428,924,12376,59808394,0,0,0,0
2301,3,80,BHR,3,BOG,25,9,249,1,198,1,8,2,603141000,25,11,U,1950,57,40,390,1774898,0,0,0,0
2301,3,80,BHR,3,BOG,25,9,249,1,198,1,8,2,603192000,25,11,U,40,14,5,115,567245,0,0,0,0
2301,3,80,BHR,3,BOG,25,9,249,1,198,1,8,2,603199010,25,11,U,8740,1525,1076,6626,30153693,0,0,0,0
2301,3,80,BHR,3,BOG,25,9,249,1,198,1,8,2,603199090,25,11,U,3103,110,73,7529,34280128,0,0,0,0
2301,3,80,BHR,3,BOG,25,9,249,1,198,1,8,2,604200000,25,33,KG,156,221,156,2024,9212175,0,0,0,0
2301,3,80,BHR,3,BOG,76,7,827,1,198,1,8,2,901211000,76,33,KG,100,107,100,1295,6325708,0,505,0,0
2301,3,83,BRB,3,BOG,25,0,580,1,198,1,8,2,4202111000,25,11,U,28,6,5,1499,7047186,0,0,0,0
2301,3,83,BRB,3,BOG,25,0,580,1,198,1,8,2,4202210000,25,11,U,34,7,6,1377,6474213,0,0,0,0
2301,3,83,BRB,3,BOG,25,0,580,1,198,1,8,2,4202310000,25,11,U,44,9,8,532,2502009,0,0,0,0
2301,3,83,BRB,3,BOG,25,0,580,1,198,1,8,2,4202911000,25,11,U,12,2,2,1246,5857881,0,0,0,0
2301,3,83,BRB,3,BOG,25,0,580,1,198,1,8,2,4202919000,25,11,U,15,3,3,260,1221001,0,0,0,0
2301,3,83,BRB,3,BOG,68,0,580,1,198,1,8,2,4202210000,68,11,U,74,72,72,2985,14035213,0,0,0,0
